timestamp,gpu_id,gpu_name,gpu_util%,mem_used_mb,mem_total_mb,mem_util%,temp_c,power_w
2026-05-17 19:34:59,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 33, 76, 340.22
2026-05-17 19:35:04,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 71, 76, 392.63
2026-05-17 19:35:04,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 69, 77, 396.06
2026-05-17 19:35:09,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 71, 77, 398.20
2026-05-17 19:35:09,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 69, 77, 394.18
2026-05-17 19:35:14,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 70, 77, 397.07
2026-05-17 19:35:14,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 25, 77, 377.69
2026-05-17 19:35:19,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 66, 77, 395.52
2026-05-17 19:35:19,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 47, 79, 406.14
2026-05-17 19:35:25,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 75, 76, 398.60
2026-05-17 19:35:25,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 69, 75, 401.35
2026-05-17 19:35:30,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 73, 72, 389.48
2026-05-17 19:35:30,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 25, 72, 331.21
2026-05-17 19:35:35,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 73, 70, 389.41
2026-05-17 19:35:35,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 70, 68, 389.69
2026-05-17 19:35:40,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 72, 67, 388.81
2026-05-17 19:35:40,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 69, 65, 398.27
2026-05-17 19:35:45,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 71, 66, 383.25
2026-05-17 19:35:45,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 70, 63, 387.27
2026-05-17 19:35:50,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 64, 63, 347.79
2026-05-17 19:35:50,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 71, 62, 390.29
2026-05-17 19:35:55,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 63, 61, 337.98
2026-05-17 19:35:55,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 71, 61, 391.02
2026-05-17 19:36:00,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 69, 60, 338.86
2026-05-17 19:36:00,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 72, 61, 405.45
2026-05-17 19:36:05,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 67, 60, 331.88
2026-05-17 19:36:05,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 70, 59, 376.98
2026-05-17 19:36:10,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 71, 60, 348.50
2026-05-17 19:36:10,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 71, 60, 370.30
2026-05-17 19:36:16,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 71, 60, 350.64
2026-05-17 19:36:16,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 69, 60, 375.21
2026-05-17 19:36:21,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 64, 59, 315.00
2026-05-17 19:36:21,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 68, 61, 367.87
2026-05-17 19:36:26,0, NVIDIA A800-SXM4-80GB, 100, 73044, 81920, 67, 60, 312.22
2026-05-17 19:36:26,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 66, 62, 364.21
2026-05-17 19:36:31,0, NVIDIA A800-SXM4-80GB, 88, 73044, 81920, 69, 59, 255.64
2026-05-17 19:36:31,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 67, 64, 369.08
2026-05-17 19:36:36,0, NVIDIA A800-SXM4-80GB, 89, 73044, 81920, 70, 59, 289.18
2026-05-17 19:36:36,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 75, 66, 391.22
2026-05-17 19:36:41,0, NVIDIA A800-SXM4-80GB, 89, 73044, 81920, 71, 60, 290.06
2026-05-17 19:36:41,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 69, 67, 358.32
2026-05-17 19:36:46,0, NVIDIA A800-SXM4-80GB, 90, 73044, 81920, 70, 60, 287.30
2026-05-17 19:36:46,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 65, 67, 350.64
2026-05-17 19:36:51,0, NVIDIA A800-SXM4-80GB, 91, 73044, 81920, 71, 61, 288.85
2026-05-17 19:36:51,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 66, 67, 345.41
2026-05-17 19:36:56,0, NVIDIA A800-SXM4-80GB, 91, 73044, 81920, 71, 62, 294.71
2026-05-17 19:36:56,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 72, 68, 359.54
2026-05-17 19:37:01,0, NVIDIA A800-SXM4-80GB, 91, 73044, 81920, 72, 62, 293.77
2026-05-17 19:37:01,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 65, 67, 320.23
2026-05-17 19:37:07,0, NVIDIA A800-SXM4-80GB, 0, 73044, 81920, 0, 54, 76.12
2026-05-17 19:37:07,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 66, 67, 301.47
2026-05-17 19:37:12,0, NVIDIA A800-SXM4-80GB, 0, 73044, 81920, 0, 52, 74.90
2026-05-17 19:37:12,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 77, 68, 332.89
2026-05-17 19:37:17,0, NVIDIA A800-SXM4-80GB, 0, 73044, 81920, 0, 51, 73.96
2026-05-17 19:37:17,1, NVIDIA A800-SXM4-80GB, 100, 72926, 81920, 78, 68, 327.36
2026-05-17 19:37:22,0, NVIDIA A800-SXM4-80GB, 0, 73044, 81920, 0, 50, 73.43
